animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
204717,MAAAG1100430002,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,屏東,,OPEN,,,2021-04-29,2999-12-31,2024/07/19,2021/04/29,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1690360428647.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
218644,MAAAG1100820005,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,麟洛火車站,,OPEN,,,2021-10-09,2999-12-31,2024/07/19,2021/08/10,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1679040336451.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
229949,MAAAG1101105003,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑棕色,ADULT,T,F,大仁科大,,OPEN,,,2022-01-01,2999-12-31,2024/07/19,2021/11/01,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/d445f6ca-976c-4183-8c98-35c67c5f0e68.jpg,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
248858,MAAAG1110331001,18,77,屏東縣公立犬貓中途之家,貓,混種貓                 ,F,MEDIUM,虎斑色,ADULT,T,F,麟洛鄉中華路270號,,OPEN,,,2022-11-14,2999-12-31,2024/07/19,2022/03/01,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1845bc44-f006-4490-b1c8-8f538822da5f.jpg,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
260371,MAAAG1110618002,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,琉球清潔隊,,OPEN,,,2022-06-18,2999-12-31,2024/07/19,2022/06/16,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/459c5b2c-3f46-4bd3-b4bf-b5a75bd42c81.jpg,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
262443,MAAAG1110626002,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,崁頂鄉民權路,,OPEN,,,2022-07-30,2999-12-31,2024/07/19,2022/06/23,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/6627a2ae-60ba-4254-9318-8ec45b601846.jpg,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
273458,MAAAG1110911003,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,F,F,車城鄉保力,,OPEN,,,2023-01-05,2999-12-31,2024/07/19,2022/09/01,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/55a9b84f-8bef-4718-8646-425396815d1a.jpg,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
277073,MAAAG1111005016,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,枋寮鄉中山路,,OPEN,,,2023-04-05,2999-12-31,2024/07/19,2022/10/04,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/27b79fb8-4d5d-444e-a10a-def183f007c6.jpg,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
288933,MAAAG1111222002,18,77,屏東縣公立犬貓中途之家,狗,比特犬,F,MEDIUM,黃色,ADULT,T,F,恆春鎮茄湖營區,,OPEN,,,2024-07-16,2999-12-31,2024/07/19,2022/12/19,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1671691564045.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
292426,MAAAG1120118002,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,小琉球中正路50-1,,OPEN,,,2023-02-11,2999-12-31,2024/07/19,2023/01/17,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1674023332718.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
296285,MAAAG1120222020,18,77,屏東縣公立犬貓中途之家,狗,柴犬                  ,F,MEDIUM,黃色,ADULT,T,F,九如鄉榮泉街20號,,OPEN,,,2023-04-13,2999-12-31,2024/07/19,2023/02/22,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1677050773461.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
298579,MAAAG1120310013,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,里港公墓,,OPEN,,,2023-08-01,2999-12-31,2024/07/19,2023/03/09,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1680158221389.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
299200,MAAAG1120315005,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,鹽埔漁港,,OPEN,,,2023-08-01,2999-12-31,2024/07/19,2023/03/13,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1690423495185.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
302682,MAAAG1120408001,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,內埔鄉科大路中興巷,,OPEN,,,2023-08-01,2999-12-31,2024/07/19,2023/04/07,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1690423681070.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
314934,MAAAG1120629003,18,77,屏東縣公立犬貓中途之家,狗,美國惡霸犬,F,BIG,黑色,ADULT,T,F,萬丹,,OPEN,,,2023-08-01,2999-12-31,2024/07/19,2023/06/21,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1688005337923.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
318394,MAAAG1120727002,18,77,屏東縣公立犬貓中途之家,狗,比特犬,M,BIG,黑色,ADULT,T,F,枋寮東源,,OPEN,,,2024-07-16,2999-12-31,2024/07/19,2023/07/01,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1690423185677.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
318405,MAAAG1120727008,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,屏東,,OPEN,,,2023-07-01,2999-12-31,2024/07/19,2023/07/01,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1690424010311.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
318278,MAAAG1120726005,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,棕色,ADULT,T,F,信國定遠路,,OPEN,,,2024-07-16,2999-12-31,2024/07/19,2023/07/24,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1690350468176.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
324118,MAAAG1120907001,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,棕色,ADULT,N,F,三地門往長治國道3號,,OPEN,,,,2999-12-31,2024/07/19,2023/09/02,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1694054744178.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
324120,MAAAG1120907002,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,花色,ADULT,N,F,三地門往長治國道3號,,OPEN,,,,2999-12-31,2024/07/19,2023/09/02,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1694054849302.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
329945,MAAAG1121018001,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,萬丹鄉保長厝街,,OPEN,,,2024-07-16,2999-12-31,2024/07/19,2023/10/17,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1697605376013.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
332250,MAAAG1121031013,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,來義鄉南和村229號,,OPEN,,,2024-07-16,2999-12-31,2024/07/19,2023/10/26,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1698735032867.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
340476,MAAAG1121226007,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,屏東,,OPEN,,,2023-12-13,2999-12-31,2024/07/19,2023/12/13,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1703571744357.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366088,113-H078D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,虎尾鎮廉使里,,OPEN,,,2024-07-08,2999-12-31,2024/07/19,2024/07/08,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1721005117699.png,,2024/07/19,雲林縣斗六市雲林路二段517號,05-5523300
366087,113-H077D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,虎尾鎮廉使里,,OPEN,,,2024-07-08,2999-12-31,2024/07/19,2024/07/08,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1721005048491.png,,2024/07/19,雲林縣斗六市雲林路二段517號,05-5523300
366086,113-H076D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,虎尾鎮廉使里,,OPEN,,,2024-07-08,2999-12-31,2024/07/19,2024/07/08,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1721004977709.png,,2024/07/19,雲林縣斗六市雲林路二段517號,05-5523300
366085,113-B077D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,斗六市重光北路,,OPEN,,,2024-07-12,2999-12-31,2024/07/19,2024/07/12,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1721004909150.png,,2024/07/19,雲林縣斗六市雲林路二段517號,05-5523300
366083,113-B075D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,虎斑色,ADULT,T,F,虎尾鎮科技大學,,OPEN,,,2024-07-11,2999-12-31,2024/07/19,2024/07/11,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1721004724578.png,,2024/07/19,雲林縣斗六市雲林路二段517號,05-5523300
340377,MAAAG1121226001,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,屏東市建國路600巷109號,,OPEN,,,2023-12-26,2999-12-31,2024/07/19,2023/12/20,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1703550484923.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
340381,MAAAG1121226003,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,屏東市建國路600巷109號,,OPEN,,,2023-12-26,2999-12-31,2024/07/19,2023/12/20,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1703550610770.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
340503,MAAAG1121226009,18,77,屏東縣公立犬貓中途之家,貓,混種貓                 ,F,MEDIUM,虎斑色,ADULT,T,F,內埔鄉學府路一號,,OPEN,,,2023-12-20,2999-12-31,2024/07/19,2023/12/20,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1703573814976.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
342789,MAAAG1130113003,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,車城鄉美術館,,OPEN,,,2024-07-16,2999-12-31,2024/07/19,2024/01/12,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1705125425692.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
342790,MAAAG1130113004,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,車城鄉美術館,,OPEN,,,2024-07-16,2999-12-31,2024/07/19,2024/01/12,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1705125491040.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
342791,MAAAG1130113005,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,T,F,車城美術館,,OPEN,,,2024-07-16,2999-12-31,2024/07/19,2024/01/12,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1705125567995.png,,2024/07/19,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
361780,MAAAG1130612001,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,N,F,屏科大門口,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/06/12,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1718205104296.png,,2024/07/18,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366255,MAAAG1130716001,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,隘寮營區,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/07/16,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1721103815906.png,,2024/07/18,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366256,MAAAG1130716002,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,隘寮營區,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/07/16,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1699343502704.png,,2024/07/18,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366257,MAAAG1130716003,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,隘寮營區,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/07/16,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1721103602582.png,,2024/07/18,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366258,MAAAG1130716004,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,隘寮營區,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/07/16,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1699343590842.png,,2024/07/18,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366260,MAAAG1130716006,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,新園鄉鹽埔中正路,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/07/16,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1706325251854.png,,2024/07/18,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366261,MAAAG1130716007,18,77,屏東縣公立犬貓中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,屏東市潭墘48號,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/07/16,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1721103346328.png,,2024/07/18,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366263,MAAAG1130716008,18,77,屏東縣公立犬貓中途之家,狗,比特犬,F,MEDIUM,黑白色,ADULT,F,F,東港鎮富強街,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/07/16,屏東縣公立犬貓中途之家,https://www.pet.gov.tw/upload/pic/1721286886077.png,,2024/07/18,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
366821,1131415,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,古結路,,OPEN,,,2024-07-18,2999-12-31,2024/07/18,2024/07/18,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1721287655599.png,,2024/07/18,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
366818,1130717D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,西海路三段,,OPEN,,,2024-07-18,2999-12-31,2024/07/18,2024/07/17,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1721286970717.png,,2024/07/18,金門縣金湖鎮裕民農莊20號,082-336625
366756,LAABG113041801,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,白色,ADULT,F,F,永達路,,OPEN,,,2024-07-06,2999-12-31,2024/07/18,2024/07/06,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721272688808.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366743,LAABG113030701,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,F,F,東方路一段,,OPEN,,,2024-07-05,2999-12-31,2024/07/18,2024/07/05,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721272571943.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366741,LAABG113030504,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,121縣道,,OPEN,,,2024-07-04,2999-12-31,2024/07/18,2024/07/04,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721272097390.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366730,LAABG113052103,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,虎斑色,ADULT,F,F,吉洋街,,OPEN,,,2024-07-02,2999-12-31,2024/07/18,2024/07/02,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721271187983.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366729,LAABG113052102,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,大遼路(椰子林),,OPEN,,,2024-07-01,2999-12-31,2024/07/18,2024/07/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721271059050.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366727,LAABG113050903,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,虎斑色,ADULT,F,F,菜寮路,,OPEN,,,2024-07-18,2999-12-31,2024/07/18,2024/07/18,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721270855308.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366724,LAABG113050802,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,MEDIUM,黑色,CHILD,T,F,友情路大遼路,,OPEN,,,2024-07-18,2999-12-31,2024/07/18,2024/07/18,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721270726297.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366690,LAABG113050201,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,菜寮路,,OPEN,,,2024-07-16,2999-12-31,2024/07/18,2024/07/16,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721268412608.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366688,LAABG113042910,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,青和街,,OPEN,,,2024-07-15,2999-12-31,2024/07/18,2024/07/15,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721268165137.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366673,LAABG113060406,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,虎斑色,ADULT,F,F,烏林投,,OPEN,,,2024-07-15,2999-12-31,2024/07/18,2024/07/15,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721265577232.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366671,LAABG113052703,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,烏林投玄德宮,,OPEN,,,2024-07-14,2999-12-31,2024/07/18,2024/07/14,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721265448674.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366667,LAABG113052601,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,F,F,烏林投玄德宮,,OPEN,,,2024-07-14,2999-12-31,2024/07/18,2024/07/14,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721265197939.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366661,LAABG113051201,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,MEDIUM,黑色,CHILD,F,F,樂安路,,OPEN,,,2024-07-14,2999-12-31,2024/07/18,2024/07/14,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721265009829.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366660,LAABG113051101,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,花色,ADULT,F,F,復興路,,OPEN,,,2024-07-14,2999-12-31,2024/07/18,2024/07/14,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721264423222.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366650,LAABG113032809,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,白色,ADULT,T,F,路竹高中,,OPEN,,,2024-07-13,2999-12-31,2024/07/18,2024/07/13,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721262535309.png,,2024/07/18,高雄市燕巢區師大路98號,07-6051002
366593,LAABG113032906,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,竹寮巷,,OPEN,,,2024-07-10,2999-12-31,,2024/07/10,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721198958422.png,,,高雄市燕巢區師大路98號,07-6051002
366590,LAABG113040206,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黃色,ADULT,F,F,竹寮巷,,OPEN,,,2024-07-09,2999-12-31,2024/07/17,2024/07/09,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721198480905.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366584,LAABG113060506,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,永安路(公有市場),,OPEN,,,2024-07-08,2999-12-31,2024/07/17,2024/07/08,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721197584323.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366583,LAABG113061107,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,烏林投玄德宮,,OPEN,,,2024-07-07,2999-12-31,2024/07/17,2024/07/07,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721197315090.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366582,LAABG113061302,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,石潭路,,OPEN,,,2024-07-07,2999-12-31,2024/07/17,2024/07/07,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721197236211.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366581,LAABG113061401,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,和平路,,OPEN,,,2024-07-07,2999-12-31,2024/07/17,2024/07/07,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721197120319.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366568,LAABG113061804,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黃色,ADULT,F,F,安樂宮,,OPEN,,,2024-07-05,2999-12-31,2024/07/17,2024/07/05,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721195663689.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366563,LAABG113051703,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,吉洋街,,OPEN,,,2024-07-04,2999-12-31,2024/07/17,2024/07/04,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721195350672.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366541,LAABG113052704,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,虎斑色,ADULT,F,F,烏林投玄德宮,,OPEN,,,2024-07-03,2999-12-31,2024/07/17,2024/07/03,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721189086995.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366521,LAABG113031402,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,中山路一段,,OPEN,,,2024-07-01,2999-12-31,2024/07/17,2024/07/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721185727738.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366517,LAABG113032108,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,茄萣濕地,,OPEN,,,2024-07-01,2999-12-31,2024/07/17,2024/07/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721183970672.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
366529,LAABG113060404,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黃色,ADULT,F,F,烏林投玄德宮,,OPEN,,,2024-07-02,2999-12-31,,2024/07/02,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721186313958.png,,,高雄市燕巢區師大路98號,07-6051002
366524,LAABG113061204,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,白色,ADULT,T,F,烏西崙,,OPEN,,,2024-07-01,2999-12-31,2024/07/17,2024/07/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1721185893519.png,,2024/07/17,高雄市燕巢區師大路98號,07-6051002
150494,CAAAG1090321011,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,SMALL,黑色,ADULT,F,F,永興里,,OPEN,,,2020-03-21,2999-12-31,2024/07/17,2020/03/21,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/9a0c3438-0830-4be7-9bb7-9d3783b303f8.JPG,,2024/07/17,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
